config_pesos,artigo_id,estrato,tarefa,item_id,item_label,score_item,na,titulo,ano,venue,doi
uniforme,ID_27,FER,FER,SIN,Sincronizacao Multimodal,,1,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
uniforme,ID_27,FER,FER,SUB,Subgrupos e Equidade,50.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
uniforme,ID_27,FER,FER,VZ,Prevencao de Vazamento,0.0,0,Identification of Emotions From Facial Gestures in a Teaching Environment With the Use of Machine Learning Techniques,2023,IEEE ACCESS,10.1109/ACCESS.2023.3267007
uniforme,ID_39,FER,FER,CAL,Calibracao,0.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,CST,Custo e Latencia,100.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,DAD,Dados e Demografia,100.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,ESC,Escopo e Construto,100.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,ETH,"Etica, Privacidade e Uso Responsavel",100.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,EXT,Testes entre Bases,0.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,MET,Metricas e Incerteza,0.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,MOD,"Modelo, Hiperparametros e Treino",50.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,PRE,Pre-processamento e Caracteristicas,100.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,PRT,Particionamento e Validacao,100.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,REP,Reprodutibilidade e Artefatos,50.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,ROB,Robustez e Sensibilidade,100.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,ROT,Anotacao e Qualidade do Rotulo,50.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,SIN,Sincronizacao Multimodal,,1,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,SUB,Subgrupos e Equidade,50.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_39,FER,FER,VZ,Prevencao de Vazamento,100.0,0,FacePsy: An Open-Source Affective Mobile Sensing,2024,Proceedings of the ACM on Human-Computer Interaction,10.1145/3676505
uniforme,ID_04,MULTI,MULTI,CAL,Calibracao,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,CST,Custo e Latencia,50.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,DAD,Dados e Demografia,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,ESC,Escopo e Construto,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,ETH,"Etica, Privacidade e Uso Responsavel",0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,EXT,Testes entre Bases,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,MET,Metricas e Incerteza,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,MOD,"Modelo, Hiperparametros e Treino",50.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,PRE,Pre-processamento e Caracteristicas,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,PRT,Particionamento e Validacao,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,REP,Reprodutibilidade e Artefatos,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,ROB,Robustez e Sensibilidade,50.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,ROT,Anotacao e Qualidade do Rotulo,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,SIN,Sincronizacao Multimodal,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,SUB,Subgrupos e Equidade,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_04,MULTI,MULTI,VZ,Prevencao de Vazamento,0.0,0,Advanced Deep Learning Architectures for Real-Time Human Emotion Recognition and Behavioral Prediction,2023,"International Conference on Communication, Computer Sciences and Engineering",10.1109/IC3SE62002.2024.10592940
uniforme,ID_08,MULTI,MULTI,CAL,Calibracao,0.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,CST,Custo e Latencia,50.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,DAD,Dados e Demografia,0.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,ESC,Escopo e Construto,0.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,ETH,"Etica, Privacidade e Uso Responsavel",0.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,EXT,Testes entre Bases,0.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,MET,Metricas e Incerteza,0.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,MOD,"Modelo, Hiperparametros e Treino",50.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,PRE,Pre-processamento e Caracteristicas,50.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,PRT,Particionamento e Validacao,0.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,REP,Reprodutibilidade e Artefatos,0.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,ROB,Robustez e Sensibilidade,50.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,ROT,Anotacao e Qualidade do Rotulo,50.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,SIN,Sincronizacao Multimodal,0.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,SUB,Subgrupos e Equidade,0.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_08,MULTI,MULTI,VZ,Prevencao de Vazamento,0.0,0,An Approach of Analyzing Classroom Student Engagement in Multimodal Environment by Using Deep Learning,2023,IEEE 9th International Women in Engineering Conference on Electrical and Computer Engineering,10.1109/WIECON-ECE60392.2023.10456488
uniforme,ID_09,MULTI,MULTI,CAL,Calibracao,0.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,CST,Custo e Latencia,50.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,DAD,Dados e Demografia,50.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,ESC,Escopo e Construto,100.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,ETH,"Etica, Privacidade e Uso Responsavel",0.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,EXT,Testes entre Bases,0.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,MET,Metricas e Incerteza,0.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,MOD,"Modelo, Hiperparametros e Treino",50.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,PRE,Pre-processamento e Caracteristicas,100.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,PRT,Particionamento e Validacao,100.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,REP,Reprodutibilidade e Artefatos,50.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,ROB,Robustez e Sensibilidade,50.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,ROT,Anotacao e Qualidade do Rotulo,50.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,SIN,Sincronizacao Multimodal,50.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,SUB,Subgrupos e Equidade,50.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_09,MULTI,MULTI,VZ,Prevencao de Vazamento,0.0,0,An Open-Source Benchmark of Deep Learning Models for Audio-Visual Apparent and Self-Reported Personality Recognition,2024,IEEE Transactions on Affective Computing,10.1109/TAFFC.2024.3363710
uniforme,ID_14,MULTI,MULTI,CAL,Calibracao,0.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
uniforme,ID_14,MULTI,MULTI,CST,Custo e Latencia,100.0,0,Cognitive Behavior-in-the-Loop: Towards an Attentive Driving in Intelligent Transportation Systems,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452757
