artigo_id,estrato,item_id,grau,NA,justificativa_NA,evidencia,observacoes
ID_09,MULTI,SIN,1,0,,"p. 88; Sec. III.B.2; --; descreve a divisão do sinal de áudio e do vídeo em seis segmentos correspondentes e a concatenação em nível de segmento, indicando alinhamento básico, mas sem tolerâncias ou checagens exatas.","Grau 1. Apresenta uma explicação parcial ao alinhar os dados dividindo os clipes inteiros em segmentos correspondentes, sem aprofundar se existe desvio de tempo da câmera, tolerâncias adotadas ou consistência de frames por segundo entre ambos os canais."
ID_12,FER,SIN,0,1,"O arquivo consiste apenas em uma lista de referências bibliográficas, impossibilitando a verificação de métodos multimodais, características e modelos no texto.",--,NA=1. Ausência de metodologia preditiva avaliável no trecho recuperado.
ID_14,MULTI,SIN,2,0,,"p. 145, 148, 150, 157-158; Sec. III/III.B/III.C/III.F; Fig. 7; descreve taxas de amostragem por canal (120s, 100ms, 30fps), tolerâncias (média por segundo para ambiente) e detalha o módulo assíncrono de 'time-domain synchronization' que trata a latência das IAs e buffer dos sinais.","Grau 2. Excelente descrição do processo operacional assíncrono de sincronização para a coleta multimodal veicular. Explica a frequência de agrupamento de cada sensor, como lidam com atrasos distintos de rede/modelos via filas e controla ativamente a correlação no tempo real."
ID_15,FER,SIN,0,1,"O estudo é estritamente unimodal focado na extração de emoções de matrizes de pixels de imagens visuais (CNN), dispensando a necessidade de sincronização de múltiplos canais.",--,NA=1. Não emprega sensores secundários de áudio ou fisiológicos na sua implementação.
ID_16,FER,SIN,0,1,"O artigo utiliza exclusivamente imagens faciais para análise comparativa de modelos de Machine Learning, sendo puramente unimodal.",--,"NA=1. Trabalho focado na dimensão de Imagens e pixels do rosto, isento da rubrica I16."
ID_17,FER,SIN,0,1,"Avalia o reconhecimento de emoções apenas através de matrizes bidimensionais e de características visuais em datasets de imagens, não existindo modalidade adicional.",--,"NA=1. O algoritmo MABD lida diretamente com as imagens em formato de foto única; portanto, é um framework unimodal."
ID_18,FER,SIN,0,1,"A pesquisa classifica emoções exclusivamente pela alimentação de imagens da face no algoritmo EfficientNetB0, denotando um estudo unimodal.",--,"NA=1. Abordagem visual e estática, sem fluxos adicionais."
ID_19,MULTI,SIN,0,0,,"p. 227, 233; Sec. III.B/IV.C; --; busquei por descrições de como os frames da webcam e trechos do microfone foram sincronizados e não encontrei; apenas relata a fusão matemática das saídas preditivas (Decision-level fusion).","Grau 0. O autor aborda o processamento contínuo da webcam e som, porém omite por completo as métricas de tempo, tamanho das amostras conjuntas, taxas por segundo ou métodos para parear os eventos em áudio ao frame visual correspondente."
ID_41,SER,SIN,2,0,,"p. 266-268; Sec. V.E/VI; --; descreve alinhamento assíncrono agregando medidas de predição passiva e pesquisas EMA em janelas temporais de 1 dia, impondo a checagem de presença obrigatória e tolerância de 7 dias à entrevista de humor clínico.",Grau 2. Cumpre com os requisitos de estudos assíncronos longitudinais. Demonstra como os achados acústicos do fundo do celular são pareados cronologicamente com enquetes manuais (EMA) em recortes de dias (janela temporal) e define expressamente o critério de tolerância restritiva do matching clínico a 7 dias.
ID_42,SER,SIN,0,0,,"p. 352, 356; Sec. 3.1/3.4; Fig. 1; busquei por descrições de alinhamento temporal entre os canais de processamento acústico (Wav2Vec2) e as transcrições de texto (BERT) e não encontrei.","Grau 0. Apesar da extração bimodal de áudio e fala (gerando transcrição via Azure ASR), a pesquisa restringe-se a fundir o embedding textual e espectral na rede densa (concatenação matemática) omitindo dados de resolução dos canais e correspondência temporal entre palavras e os recortes espectrais."
ID_39,FER,SIN,0,1,"A ferramenta mobile captura diversos vetores, como olhar e pose, oriundos todos da mesma foto sequencial da câmera (apenas uma modalidade de sensor em uso), garantindo um processamento estritamente unimodal (visual).",--,"NA=1. A obtenção e análise de vários agrupamentos de descritores visuais de uma mesma câmera no momento da gravação constitui um sistema de canal único contendo extração múltipla, mas não um cruzamento multimodal em si."
ID_25,FER,SIN,0,1,"Apenas o fluxo visual contendo frames de dados da base CK+ é manipulado, atestando estudo de via única sem a rubrica de sincronização cruzada de modalidade.",--,NA=1. Imagens puras compõem todo o escopo de uso.
ID_27,FER,SIN,0,1,"Sistema que grava e interpreta as faces dos estudantes na sala de aula unicamente por meio de algoritmos de visão, o que exclui a atuação de sincronia por ser unimodal.",--,NA=1. Nenhuma dependência fisiológica ou sonora foi incorporada à aplicação base.
ID_28,SER,SIN,0,1,"O projeto extrai propriedades acústicas para inferir emoções a partir de um clipe de voz, sem o monitoramento cruzado com qualquer outro dispositivo extra, sendo um projeto unimodal de som.",--,NA=1. Modalidade primária e única referenciada na metodologia.
ID_31,MULTI,SIN,2,0,,"p. 547-548, 561; Sec. 3.1/5.2; --; reporta minuciosamente logs de tempo indexados a cada frame de câmera (30FPS) e monitor (2FPS) gravados; explicita a janela e passo de alisamento das anotações (250/200ms) e o deslocamento corretivo de 3 segundos para a latência dos avaliadores.","Grau 2. Excelente relato para montagem e correção de bancos de dados contínuos. Detalha regras para alinhar gravações assíncronas do desktop, adota checagem formal da taxa de tolerância em tempo imposta pelos frames e discute a latência intrínseca da reação dos avaliadores durante a anotação para forçar um matching fidedigno no sinal."
ID_34,MULTI,SIN,1,0,,p. 606; Sec. IV.A; --; documenta o down-sampling do eletromiograma (sEMG) de 1000 Hz para 60 Hz em prol da sincronização contínua e equiparada aos sensores de captura cinemática da dor.,"Grau 1. Menciona parcialmente o critério base por reamostragem das taxas nominais (de 1000Hz para 60Hz) para sobrepor a leitura física e muscular, contudo, sem elucidar detalhadamente os pormenores, atrasos (latências) da transmissão sEMG ou as tolerâncias de janela da fusão."
ID_33,MULTI,SIN,1,0,,"p. 659-660; Sec. 3/4.1; --; indica que as modalidades brutas e fisiológicas foram submetidas a resampling para alinhar à taxa dos rótulos e, sequencialmente, divididas em recortes estáticos baseados na causalidade do locutor de 100 amostras na PWCCA.","Grau 1. Descreve em parte a adaptação da taxa das matrizes de feature via resampling e agregações em segmentos, provendo um enquadramento superficial do tratamento temporal entre os parceiros da conversa, desprovido de considerações ou regras da tolerância no relógio dos sensores (sincronização base)."
ID_43,SER,SIN,0,1,"A arquitetura CNN usa restritamente as representações acústicas do tempo/frequência (espectrogramas log-Mel) das falas dos clientes, firmando o estudo no terreno da inferência unimodal sonora.",--,NA=1. A ausência de uso de vetores multimodais in-loco nos clientes federados inibe a avaliação I16.
ID_38,MULTI,SIN,1,0,,"p. 725; Sec. 3.4; --; descreve a agregação multicanal através de janelas deslizantes de 3 segundos com 1 segundo de deslocamento sobre sinais temporalmente díspares, aplicando correção de média/variância e valor máximo em perdas intermitentes (frame drops).","Grau 1. Aplica e expõe assertivamente a estratégia paliativa de mesclagem (windowing e shift) de todas as linhas capturadas, resolvendo conflitos temporais de escala via janelas temporais de agrupamento de 3s. No entanto, fica restrito ao Grau 1 pela falta da descrição das chaves operacionais do alinhamento raiz entre relógios do hardware robótico/som e tolerâncias de timestamp dos módulos captadores."
